n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
47,254.94089016353578,21.214844637985653,242.3015775321606,1848.2996516184517,40.18042720909678,2071.1680110114107,13862.247387138388,1465.2013378505926,400,100000,5,4474730
45,193.39575656136637,85.95693906666209,277.29100191649206,1723.4559703499497,39.169453871589766,2095.1452172102136,12925.919777624622,1233.6428320514533,400,100000,5,4474730
46,459.58077291361906,13.37618341005168,443.10187849047225,1814.3402012451477,40.318671138781056,3547.1771724275304,13607.551509338608,1303.2120796938875,400,100000,5,4474730
48,115.45977394771329,53.04163473023189,290.2020318137832,1821.3201315667236,38.75149216099412,1263.7605650845887,13659.900986750426,1113.8062300905285,400,100000,5,9944578
45,562.0102525788564,14.005398250557379,411.0460623306223,1851.5103170959553,42.079779933998985,4320.117381220603,13886.327378219665,1146.291367130947,400,100000,5,9944578
40,354.1970930011143,151.08774364774715,407.3760223245745,1707.1356593285832,43.77270921355341,3789.6362748664606,12803.517444964375,1059.61823926599,400,100000,5,9944578
47,455.4465153282422,56.75696485343048,377.6128284104375,1808.2001262984954,39.30869839779338,3841.5261013625454,13561.500947238716,1167.2263949649,400,100000,5,9944578
44,315.84308403953105,62.98864201150246,397.36502770964887,1787.3550609117815,41.566396765390266,2841.237945382751,13405.162956838361,1224.9717691345597,400,100000,5,9944578
44,676.277268767432,22.645572025246103,364.6013648495603,1712.630007978319,39.8286048367051,5241.921305945086,12844.725059837394,1251.1506143506597,400,100000,5,9925823
47,376.7124251353017,44.62873581153579,421.04758050880224,1805.4791844497051,39.24954748803707,3160.058707101281,13541.093883372789,1311.3454988047959,400,100000,5,9925823
45,380.33966690488586,49.19987572418091,412.3159837024545,1789.5231449083703,40.670980566099324,3221.5465697180007,13421.423586812778,1126.4078336752552,400,100000,5,9925823
43,255.19201528260038,21.886693157979995,304.32884818144635,1814.7818587887084,43.20909187592163,2078.090313304353,13610.863940915313,1034.9071173740895,400,100000,5,9925823
47,404.7689907041453,85.75574419952801,388.2157204593465,1748.6526024747272,38.01418701032016,3678.93551177755,13114.894518560453,1370.4614386025426,400,100000,5,9925823
49,384.8459535641893,95.87465261324793,368.02921267124043,1752.2533371437828,36.50527785716214,3605.4045463307793,13141.900028578371,1347.0562918833562,400,100000,5,3820097
39,481.7985929836298,69.52358345650738,411.27289691211024,1824.5353370495045,48.014087817092225,4134.9163233010295,13684.015027871284,994.4650524050325,400,100000,5,3820097
47,131.43486870032095,72.40371882462325,298.6487627016613,1794.413424664482,39.008987492706126,1528.7894064370817,13458.100684983614,1163.054146551126,400,100000,5,3820097
43,454.0030148447426,57.34740790798751,450.7253147844633,1757.9909045851894,41.85692629964736,3835.128170645476,13184.93178438892,1189.3839297532425,400,100000,5,3820097
43,666.2961960418988,74.55049754121872,356.30134370162546,1778.8577077177194,42.353754945659986,5556.350201873382,13341.432807882897,1050.0305361339513,400,100000,5,3820097
37,605.7744598156034,110.68262986153414,372.50638320243735,1718.6994513049822,47.74165142513839,5373.428172578531,12890.245884787366,1109.3289469418949,400,100000,5,9535879
44,479.1964716853633,36.142679920413656,376.69833067379784,1802.1618487672067,41.91074066900481,3865.0436370433267,13516.21386575405,1270.6306818984751,400,100000,5,9535879
43,450.3068839491766,133.70431831584054,424.31504892603544,1713.665181179975,40.80155193285655,4380.084016987628,12852.488858849812,1262.812132257917,400,100000,5,9535879
41,400.90371508890826,26.749966673111658,396.7804061517964,1857.2995538140913,46.43248884535228,3207.4026132151494,13929.746653605685,936.8797933641197,400,100000,5,9535879
40,523.6625465450909,24.047937834572128,428.26456886531207,1967.4067855656533,50.44632783501675,4107.828632847473,14755.5508917424,1098.6170876051713,400,100000,5,9535879
38,655.9362059999355,56.14807983683223,399.55339154176403,1780.0217680026583,48.10869643250428,5340.632143775758,13350.163260019937,876.4757861862247,400,100000,5,8271480
39,668.8768833102778,39.84011678581351,374.153900387986,1803.0766843158954,47.44938642936567,5315.377500720685,13523.075132369215,1102.120441086683,400,100000,5,8271480
44,380.33159944009134,100.4069232280678,351.6707026363301,1743.0861668698612,40.53688760162468,3605.5389200111936,13073.14625152396,1203.4040992763962,400,100000,5,8271480
50,398.9525463647636,74.16322405640923,282.4588565989602,1831.3163192209624,37.37380243308087,3548.368278158796,13734.872394157219,1316.6116546527116,400,100000,5,8271480
45,544.7408703961697,40.94896641985198,341.5796293407999,1721.3620400211298,39.12186454593477,4392.673776120163,12910.215300158474,1311.9658446923977,400,100000,5,8271480
52,448.92631894547986,57.2939132138355,408.24789557974776,1762.2079806827248,34.55309766044559,3796.6517411948653,13216.559855120437,1474.095875837059,400,100000,5,6394530
46,373.67943672840727,83.17041060103233,360.54223999826723,1751.7811943605464,38.92847098578992,3426.3738549707973,13138.358957704098,1264.1366299177002,400,100000,5,6394530
41,414.2298429468235,95.03296978015688,373.1117134732278,1760.927949421489,44.02319873553723,3819.471095452353,13206.959620661168,1060.4194112846292,400,100000,5,6394530
49,446.65557586382766,165.2764918199649,402.14285328764134,1666.5859799731859,34.720541249441375,4589.490507628444,12499.394849798895,1397.5773420076082,400,100000,5,6394530
46,226.71847669953874,90.41342549758544,287.8050105300736,1780.881066061304,39.57513480136231,2378.4892664784315,13356.607995459779,1222.7123710108608,400,100000,5,6394530
39,575.6227387871011,98.88752376977507,382.45179765514723,1751.2053724068885,46.084351905444436,5058.826969176571,13134.040293051663,1052.331284387907,400,100000,5,8372552
47,284.9177456352087,43.89581929238043,393.8558127779922,1794.7249996888218,39.01576086280047,2466.1017369569186,13460.437497666164,1263.5383295049396,400,100000,5,8372552
38,469.36384718050357,87.43446257223341,388.39837430799014,1772.0974874638755,47.89452668821285,4175.987323145527,13290.731155979067,1045.1990386181499,400,100000,5,8372552
48,434.7718725081242,84.1760085223133,417.46253860545704,1710.911056003171,36.40236289368449,3892.1091077282817,12831.832920023784,1310.5477279123747,400,100000,5,8372552
45,270.52360325894637,8.217670381945304,324.42132702654413,1860.6058279832557,42.28649609052854,2090.5595523066877,13954.543709874419,1085.7494609281462,400,100000,5,8372552
44,184.96005821027927,34.45251926436558,272.19831848931443,1803.7943494791607,41.948705801840944,1645.5943310598363,13528.457621093705,1240.1249956502395,400,100000,6,4474730
37,449.94848587456994,16.568925504856445,332.67727974094777,1611.9040548639857,44.775112635110716,3498.880585345698,12089.280411479893,1056.2528493246123,400,100000,6,4474730
41,368.2007463105138,21.214844637985653,256.9502257667312,1665.8917248038351,41.64729312009588,2920.616932113746,12494.187936028764,1235.908795695798,400,100000,6,4474730
43,290.61427166763707,143.67133741059422,372.4252961297792,1625.0018434383885,38.690520081866396,3257.1420680867345,12187.513825787913,1163.5588983476762,400,100000,6,4474730
37,685.9100628752977,13.37618341005168,394.31204226266453,1380.2750267543781,38.340972965399395,5244.64684714012,10352.062700657836,1060.1871171905457,400,100000,6,4474730
34,390.1997050542399,85.6399188490056,434.6007005952573,1607.505156774304,48.71227747800921,3568.7971792743415,12056.28867580728,1030.803263034425,400,100000,6,4474730
35,641.7561476525357,53.04163473023189,373.6181074719516,1409.9088596562642,41.46790763694895,5210.983367870756,10574.316447421981,874.8740573247504,400,100000,6,9944578
39,282.5130437430903,14.005398250557379,372.7407823199353,1792.036544889111,47.15885644445029,2223.8883149523576,13440.274086668333,988.3939847838927,400,100000,6,9944578
36,257.9042776808459,134.09165699981,354.07481169010435,1702.1673236556462,48.633352104447034,2939.969510104919,12766.254927417347,891.0481582609211,400,100000,6,9944578
39,250.1734163368243,56.75696485343048,408.51798545760835,1759.762014761475,46.30952670424934,2301.977858926911,13198.215110711062,1057.9716964543427,400,100000,6,9944578
36,407.76650265013564,62.98864201150246,398.8708006333288,1605.5646263489418,45.873275038541195,3530.6635849622858,12041.734697617063,1065.6266506137858,400,100000,6,9944578
35,396.66081956321983,47.15419484125002,320.1513074210512,1661.9867068412618,48.881961965919466,3328.6126080335234,12464.900301309464,870.0651876364428,400,100000,6,9944578
48,163.7902995026538,22.645572025246103,323.75685838244095,1825.395708976246,38.83820657396268,1398.2690364592493,13690.467817321845,1349.310870405223,400,100000,6,9925823
41,405.75600051945696,44.62873581153579,418.9916155554217,1622.3459416886847,40.558648542217114,3377.8855224824456,12167.594562665136,1110.2280380108364,400,100000,6,9925823
28,614.7735729087602,49.19987572418091,398.62565307496453,1455.4509914545513,53.905592276094495,4979.800864747059,10915.882435909134,764.0341408401177,400,100000,6,9925823
38,376.8679213484146,21.886693157979995,414.50025276604816,1678.3349140374553,45.360403082093384,2990.6596087979597,12587.511855280914,1079.5087721560576,400,100000,6,9925823
44,176.54070183291807,85.75574419952801,367.48551097661925,1773.914245556675,41.253819664108725,1967.2233452433454,13304.356841675062,1268.0933943658604,400,100000,6,9925823
40,278.719992220672,67.81577451891512,304.00578226835177,1743.7252328888678,44.71090340740687,2599.0182505469033,13077.939246666509,982.146880029281,400,100000,6,9925823
40,299.31069961261187,95.87465261324793,354.97446515734373,1691.170121946297,43.36333646016146,2963.8901416939484,12683.775914597229,1015.5036804096,400,100000,6,3820097
29,474.4070205525583,69.52358345650738,390.47688323933426,1577.6352691332145,56.34411675475766,4079.479530067993,11832.264518499109,739.6508828777238,400,100000,6,3820097
41,236.8446898187968,72.40371882462325,309.3394159461232,1767.135350432197,44.17838376080492,2319.363064825651,13253.515128241477,1079.8374605216263,400,100000,6,3820097
35,358.5547630666077,187.92450540748894,483.69911898163576,1532.29041418887,45.06736512320206,4098.594513555725,11492.178106416526,1017.7769100235604,400,100000,6,3820097
44,123.85544019252245,57.34740790798751,295.37321057055516,1836.4469726699647,42.708069131859645,1359.0213607538246,13773.352295024735,1023.1449570906987,400,100000,6,3820097
41,255.49413187731298,65.16032184258326,390.9245533143309,1781.7619026473149,44.54404756618287,2404.908402899222,13363.214269854861,859.3102281670995,400,100000,6,3820097
36,266.6020730667833,110.68262986153414,405.446181280369,1734.5734830875076,49.55924237392879,2829.6352719623806,13009.301123156307,804.8181142770044,400,100000,6,9535879
30,474.73072620499266,26.749966673111658,394.74398611062753,1584.1859687507624,54.627102370715946,3761.1051965857823,11881.394765630717,956.0831123473541,400,100000,6,9535879
39,196.98604283869213,93.99201795052227,418.0752616672214,1763.9593237928027,46.41998220507376,2182.335455919108,13229.69492844602,1169.8688771673021,400,100000,6,9535879
33,519.2850804380064,31.84649852484742,383.801185389542,1558.3290774107193,48.69778366908498,4133.486842221404,11687.468080580395,842.6469682314029,400,100000,6,9535879
33,397.2996642919975,24.047937834572128,385.12859257062166,1690.7935221071523,52.83729756584851,3160.107015949272,12680.951415803642,818.9465180128801,400,100000,6,9535879
37,190.55073259453576,137.03428963284733,358.2593465302618,1730.8954716590893,48.080429768308036,2456.8876667053732,12981.71603744317,1100.8366165058421,400,100000,6,9535879
39,139.81799746300186,73.42751706538117,347.7604618426353,1826.28685809026,48.06018047605947,1599.3413589628726,13697.15143567695,907.5368951636016,400,100000,6,8271480
32,495.46830546409984,39.84011678581351,344.77567596235485,1559.49271809973,50.30621671289451,4014.81316687435,11696.195385747975,944.1204431820115,400,100000,6,8271480
41,268.35420142847425,100.4069232280678,345.77049483892614,1699.6344501973942,42.490861254934856,2765.7084349240654,12747.258376480457,1136.503420668755,400,100000,6,8271480
37,398.9525463647636,74.16322405640923,238.7677513989407,1622.0515938712667,45.056988718646295,3548.368278158796,12165.3869540345,948.18317426687,400,100000,6,8271480
41,228.0783567797896,40.94896641985198,329.4029058061198,1786.0412914364201,44.6510322859105,2017.7049239973117,13395.30968577315,1217.4095007748451,400,100000,6,8271480
25,682.4124482679758,56.14807983683223,424.6177513897614,1388.0450717262472,57.83521132192697,5539.203960786061,10410.338037946854,711.1580993156928,400,100000,6,8271480
44,456.1016393747682,57.2939132138355,411.1443957585265,1541.8843714743791,35.85777608079952,3850.4666444145273,11564.132786057844,1247.090994203199,400,100000,6,6394530
40,470.4101662388275,83.17041060103233,345.53292539115563,1516.9722177286517,38.89672353150389,4151.854326298949,11377.291632964887,1132.961022192174,400,100000,6,6394530
33,534.4105026430018,95.03296978015688,363.43140981939194,1482.9341394536264,46.341691857925824,4720.826043173691,11122.006045902197,820.7805128780718,400,100000,6,6394530
40,447.50838735647005,165.2764918199649,389.7067126571087,1464.4881528242122,37.550978277543905,4595.886593823262,10983.661146181592,1047.8690248193789,400,100000,6,6394530
35,306.7778889060452,90.41342549758544,392.8204956645874,1699.9341313266982,49.99806268607936,2978.9348580272294,12749.505984950236,934.5529848051863,400,100000,6,6394530
37,331.178220654632,120.34154853412619,346.4830383626354,1627.2152572412742,45.20042381225762,3386.398268915687,12204.114429309557,1036.3633833780677,400,100000,6,6394530
42,331.6788002303544,98.88752376977507,412.91031828358825,1637.006973707627,39.92699935872261,3229.2474300009712,12277.552302807202,1132.8431200193552,400,100000,6,8372552
26,406.54248075177225,43.89581929238043,331.9515331453752,1674.144980544646,66.96579922178584,3378.287250331145,12556.087354084844,730.7364797390832,400,100000,6,8372552
37,270.52360325894637,87.43446257223341,369.32708619919595,1697.3089426116342,47.14747062810095,2684.6854937338485,12729.817069587256,1004.5638899374196,400,100000,6,8372552
46,392.5751503124483,84.1760085223133,417.5719849581815,1575.1198298253105,35.0026628850069,3575.6336912607117,11813.398723689828,1241.130881993541,400,100000,6,8372552
44,218.74826948538828,8.217670381945304,343.60504953870617,1792.1547529782126,41.678017511121226,1702.244549005002,13441.160647336596,1051.7621331117243,400,100000,6,8372552
